hostgroup	schemaname	username	client_address	digest	digest_text	count_star	first_seen	last_seen	sum_time	min_time	max_time	sum_rows_affected	sum_rows_sent
10	dmall_idb	myadmin		0x1D128A65AF3C44FD	SELECT `mongo_cluster_meta_app`.`id`, `mongo_cluster_meta_app`.`app_id`, `mongo_cluster_meta_app`.`project_code`, `mongo_cluster_meta_app`.`module_code` FROM `mongo_cluster_meta_app`	1	1613615715	1613615715	2011	2011	2011	0	33
10	information_schema	mydata		0xDA0E433A9E6D6C9E	SELECT `tables` FROM `mydata`.`pma__recent` WHERE `username` = ?	1	1613614582	1613614582	1808	1808	1808	0	1
10	information_schema	mydata		0x2BF355C9205A7559	SELECT `tables` FROM `mydata`.`pma__favorite` WHERE `username` = ?	1	1613614582	1613614582	3475	3475	3475	0	1
10	dmall_idb	myadmin		0xCAB891CF70DAD6F4	SELECT COUNT(*) AS `__count` FROM `db_backup_status` WHERE (`db_backup_status`.`st_time` BETWEEN ? AND ? AND (NOT (`db_backup_status`.`b_stat` = ?) OR NOT (`db_backup_status`.`t_stat` = ?)))	1	1613614480	1613614480	3637	3637	3637	0	1
10	dmall_idb	myadmin		0xCF2BFDC0FA5BB952	SELECT `db_backup_status`.`id`, `db_backup_status`.`host_ip`, `db_backup_status`.`host_port`, `db_backup_status`.`st_time`, `db_backup_status`.`en_time`, `db_backup_status`.`b_stat`, `db_backup_status`.`b_fname`, `db_backup_status`.`b_fsize`, `db_backup_status`.`b_host`, `db_backup_status`.`t_stat`, `db_backup_status`.`b_dir`, `db_backup_status`.`b_type`, `db_backup_status`.`h_fsize` FROM `db_backup_status` WHERE `db_backup_status`.`st_time` BETWEEN ? AND ?	1	1613614480	1613614480	4780	4780	4780	0	844
10	admin_idb	admin_idb		0x7D4BE2F578E2378E	UPDATE `procedure_mysqlprocess` SET `created` = ?, `modified` = ?, `is_deleted` = ?, `description` = ?, `parent_id` = NULL, `title` = ?, `category` = ?, `host` = ?, `port` = ?, `db_name` = ?, `table_name` = NULL, `sql_content` = ?, `inception` = ?, `create_user_id` = ?, `assignee_user_id` = ?, `status` = ?, `audit_result` = ?, `execute_datetime` = ?, `zone_info` = NULL, `execute_result` = ?, `workflow_info` = ?	1	1613614253	1613614253	7168	7168	7168	1	0
10	dmall_idb	myadmin		0x0154861E41A92B81	SELECT `cluster`.`id`, `cluster`.`app_id`, `cluster`.`role_id`, `cluster`.`description`, `cluster`.`sharded`, `cluster`.`status`, `cluster`.`dns_name`, `cluster`.`port`, `cluster`.`dev_owner`, `cluster`.`dev_owner_id`, `cluster`.`db_level`, `cluster`.`is_mgr`, `cluster`.`is_disaster`, `cluster`.`db_name`, `cluster`.`created`, `cluster`.`modified` FROM `cluster` WHERE `cluster`.`app_id` IN (?, ?, ?, ?, ?, ?)	1	1613614068	1613614068	1929	1929	1929	0	6
10	dmall_idb	myadmin		0x290ECA9D627AA0ED	SELECT `cluster_meta_app`.`id`, `cluster_meta_app`.`app_id`, `cluster_meta_app`.`project_code`, `cluster_meta_app`.`module_code`, `cluster_meta_app`.`app_name` FROM `cluster_meta_app`	1	1613614068	1613614068	2574	2574	2574	0	1257
10	admin_idb	admin_idb		0x69D532CBD5C3C381	UPDATE `maintenance_mysqlrestorerecord` SET `handle_user_id` = ?, `target_host` = ?, `target_port` = ?, `memory` = ?, `restore_file` = ?, `status` = ?, `log_content` = ?, `is_slave` = ?, `is_delay` = ?, `delay_time` = ?, `delay_dns` = ?, `task_id` = ?, `created` = ?, `modified` = ? WHERE `maintenance_mysqlrestorerecord`.`id` = ?	2	1613614018	1613614089	8348	4160	4188	2	0
10	admin_idb	admin_idb		0x3AC62871AD9C88ED	SELECT `maintenance_mysqlrestorerecord`.`id`, `maintenance_mysqlrestorerecord`.`handle_user_id`, `maintenance_mysqlrestorerecord`.`target_host`, `maintenance_mysqlrestorerecord`.`target_port`, `maintenance_mysqlrestorerecord`.`memory`, `maintenance_mysqlrestorerecord`.`restore_file`, `maintenance_mysqlrestorerecord`.`status`, `maintenance_mysqlrestorerecord`.`log_content`, `maintenance_mysqlrestorerecord`.`is_slave`, `maintenance_mysqlrestorerecord`.`is_delay`, `maintenance_mysqlrestorerecord`.`delay_time`, `maintenance_mysqlrestorerecord`.`delay_dns`, `maintenance_mysqlrestorerecord`.`task_id`, `maintenance_mysqlrestorerecord`.`created`, `maintenance_mysqlrestorerecord`.`modified` FROM `maintenance_mysqlrestorerecord` WHERE `maintenance_mysqlrestorerecord`.`id` = ?	2	1613614017	1613614088	4061	1965	2096	0	2
10	dmall_idb	myadmin		0xABC532565605AE21	SELECT `cluster`.`id`, `cluster`.`app_id`, `cluster`.`role_id`, `cluster`.`description`, `cluster`.`sharded`, `cluster`.`status`, `cluster`.`dns_name`, `cluster`.`port`, `cluster`.`dev_owner`, `cluster`.`dev_owner_id`, `cluster`.`db_level`, `cluster`.`is_mgr`, `cluster`.`is_disaster`, `cluster`.`db_name`, `cluster`.`created`, `cluster`.`modified` FROM `cluster` WHERE (`cluster`.`description` LIKE ? OR `cluster`.`app_id` IN (SELECT V0.`app_id` AS Col1 FROM `cluster_meta_app` V0 WHERE (V0.`module_code` = ? OR V0.`project_code` IN (SELECT U0.`project_code` AS Col1 FROM `meta_project` U0 WHERE (U0.`project_code` = ? OR U0.`project_name` = ?)))) OR `cluster`.`dns_name` LIKE BINARY ?) ORDER BY `cluster`.`db_level` ASC LIMIT ?	1	1613614014	1613614014	4270	4270	4270	0	10
10	admin_idb	admin_idb		0x9AADB7E4C3016FD1	SELECT `maintenance_mysqlrestorerecord`.`id`, `maintenance_mysqlrestorerecord`.`handle_user_id`, `maintenance_mysqlrestorerecord`.`target_host`, `maintenance_mysqlrestorerecord`.`target_port`, `maintenance_mysqlrestorerecord`.`memory`, `maintenance_mysqlrestorerecord`.`restore_file`, `maintenance_mysqlrestorerecord`.`status`, `maintenance_mysqlrestorerecord`.`log_content`, `maintenance_mysqlrestorerecord`.`is_slave`, `maintenance_mysqlrestorerecord`.`is_delay`, `maintenance_mysqlrestorerecord`.`delay_time`, `maintenance_mysqlrestorerecord`.`delay_dns`, `maintenance_mysqlrestorerecord`.`task_id`, `maintenance_mysqlrestorerecord`.`created`, `maintenance_mysqlrestorerecord`.`modified` FROM `maintenance_mysqlrestorerecord` LEFT OUTER JOIN `user_user` ON (`maintenance_mysqlrestorerecord`.`handle_user_id` = `user_user`.`id`) WHERE (`user_user`.`username` LIKE ? OR `maintenance_mysqlrestorerecord`.`restore_file` LIKE ? OR `maintenance_mysqlrestorerecord`.`target_host` LIKE ? OR `maintenance_mysqlrestorerecord`.`target_port` LIKE ?) ORDER BY `maintenance_mysqlrestorerecord`.`created` DESC LIMIT ?	2	1613613999	1613614074	9696	4684	5012	0	20
10	admin_idb	admin_idb		0x37817F64DC3EA0E8	SELECT COUNT(*) AS `__count` FROM `maintenance_mysqlrestorerecord` LEFT OUTER JOIN `user_user` ON (`maintenance_mysqlrestorerecord`.`handle_user_id` = `user_user`.`id`) WHERE (`user_user`.`username` LIKE ? OR `maintenance_mysqlrestorerecord`.`restore_file` LIKE ? OR `maintenance_mysqlrestorerecord`.`target_host` LIKE ? OR `maintenance_mysqlrestorerecord`.`target_port` LIKE ?)	2	1613613999	1613614074	12845	6341	6504	0	2
10	dmall_idb	myadmin		0x1D7CA0CFB0D87824	SET sql_mode=?	120	1613611338	1613615715	0	0	0	0	0
10	dmall_idb	idb		0x51C9ECE238E98EFB	SET NAMES utf8	5927	1613586603	1613613560	0	0	0	0	0
10	mydata	mydata		0x76BE01A7C71CB961	INSERT INTO `mydata`.`pma__history` (`username`, `db`, `table`, `timevalue`, `sqlquery`) VALUES (?, ?, ?, NOW(), ?)	1	1613611297	1613611297	3632	3632	3632	1	0
10	mysql	myadmin		0x55F7F56784E9F121	select id,name,master_list,slave_list,extra,enabled,created,modified from dmall_idb.dashboard_cluster_mysql;	244	1613586722	1613615641	871767	1675	10779	0	7564
10	admin_idb	admin_idb		0xDE0AF3A3FF7BDA1C	UPDATE `user_user` SET `password` = ?, `last_login` = ?, `is_superuser` = ?, `username` = ?, `first_name` = ?, `last_name` = ?, `email` = ?, `is_staff` = ?, `is_active` = ?, `date_joined` = ?, `created` = ?, `modified` = ?, `is_deleted` = ?, `description` = NULL, `parent_id` = NULL, `phone` = ?, `avatar` = NULL, `token` = ?, `other_info` = NULL WHERE `user_user`.`id` = ?	7	1613612958	1613615009	18138	1927	3996	7	0
10	dmall_idb	myadmin		0x863C16DAA509D8C7	SELECT `cluster`.`id`, `cluster`.`app_id`, `cluster`.`role_id`, `cluster`.`description`, `cluster`.`sharded`, `cluster`.`status`, `cluster`.`dns_name`, `cluster`.`port`, `cluster`.`dev_owner`, `cluster`.`dev_owner_id`, `cluster`.`db_level`, `cluster`.`is_mgr`, `cluster`.`is_disaster`, `cluster`.`db_name`, `cluster`.`created`, `cluster`.`modified` FROM `cluster` WHERE (`cluster`.`description` LIKE ? OR `cluster`.`dns_name` LIKE BINARY ?) ORDER BY `cluster`.`created` DESC LIMIT ?	1	1613613451	1613613451	3218	3218	3218	0	10
10	admin_idb	admin_idb		0x94E062C81BC0EE8A	SELECT `procedure_mysqlprocess`.`id`, `procedure_mysqlprocess`.`created`, `procedure_mysqlprocess`.`modified`, `procedure_mysqlprocess`.`is_deleted`, `procedure_mysqlprocess`.`description`, `procedure_mysqlprocess`.`parent_id`, `procedure_mysqlprocess`.`title`, `procedure_mysqlprocess`.`category`, `procedure_mysqlprocess`.`host`, `procedure_mysqlprocess`.`port`, `procedure_mysqlprocess`.`db_name`, `procedure_mysqlprocess`.`table_name`, `procedure_mysqlprocess`.`sql_content`, `procedure_mysqlprocess`.`inception`, `procedure_mysqlprocess`.`create_user_id`, `procedure_mysqlprocess`.`assignee_user_id`, `procedure_mysqlprocess`.`status`, `procedure_mysqlprocess`.`audit_result`, `procedure_mysqlprocess`.`execute_datetime`, `procedure_mysqlprocess`.`zone_info`, `procedure_mysqlprocess`.`execute_result`, `procedure_mysqlprocess`.`workflow_info`, `procedure_mysqlprocess`.`jira_issue_id`, `procedure_mysqlprocess`.`celery_task_id` FROM `procedure_mysqlprocess` WHERE (`procedure_mysqlprocess`.`is_deleted` = ? AND `procedure_mysqlprocess`.`parent_id` = ?) ORDER BY `procedure_mysqlprocess`.`created` ASC	116	1613611288	1613615712	3410329	26651	44458	0	2
10	drc_mysql_sync	drc_mysql_sync		0x1D7CA0CFB0D87824	SET sql_mode=?	2937	1613586499	1613615734	0	0	0	0	0
10	admin_idb	admin_idb		0x34BE02AC47386DF0	SELECT COUNT(*) AS `__count` FROM `procedure_mysqlprocess` WHERE (`procedure_mysqlprocess`.`is_deleted` = ? AND `procedure_mysqlprocess`.`parent_id` IS NULL AND `procedure_mysqlprocess`.`category` = ?)	1	1613611288	1613611288	33175	33175	33175	0	1
10	admin_idb	admin_idb		0x8BCDE7F9B09B8B75	UPDATE `user_user` SET `password` = ?, `last_login` = ?, `is_superuser` = ?, `username` = ?, `first_name` = ?, `last_name` = ?, `email` = ?, `is_staff` = ?, `is_active` = ?, `date_joined` = ?, `created` = ?, `modified` = ?, `is_deleted` = ?, `description` = ?, `parent_id` = NULL, `phone` = ?, `avatar` = ?, `token` = ?, `other_info` = ? WHERE `user_user`.`id` = ?	1	1613611249	1613611249	2029	2029	2029	1	0
10	dmall_idb	myadmin		0x93B3E5CCB7BEAD40	SELECT `cluster`.`id`, `cluster`.`app_id`, `cluster`.`role_id`, `cluster`.`description`, `cluster`.`sharded`, `cluster`.`status`, `cluster`.`dns_name`, `cluster`.`port`, `cluster`.`dev_owner`, `cluster`.`dev_owner_id`, `cluster`.`db_level`, `cluster`.`is_mgr`, `cluster`.`is_disaster`, `cluster`.`db_name`, `cluster`.`created`, `cluster`.`modified` FROM `cluster` WHERE (`cluster`.`status` = ? AND `cluster`.`role_id` = ?)	1	1613613981	1613613981	4966	4966	4966	0	884
10	admin_idb	admin_idb		0x927438EB33A9C5EE	SELECT `authtoken_token`.`key`, `authtoken_token`.`user_id`, `authtoken_token`.`created` FROM `authtoken_token` WHERE `authtoken_token`.`user_id` = ?	12	1613611249	1613615163	26104	1912	3492	0	12
10	mysql	myadmin		0xDB3A841EF5443C35	commit	465	1613586603	1613615702	0	0	0	0	0
10	admin_idb	admin_idb		0xFD38AFF3240E9EA5	SELECT `procedure_lowriskrule`.`id`, `procedure_lowriskrule`.`sql_type`, `procedure_lowriskrule`.`keywords`, `procedure_lowriskrule`.`affected_rows`, `procedure_lowriskrule`.`all_affected_rows`, `procedure_lowriskrule`.`time_restrict`, `procedure_lowriskrule`.`dns_name`, `procedure_lowriskrule`.`exclude_dbs`, `procedure_lowriskrule`.`db_level` FROM `procedure_lowriskrule`	3	1613613191	1613614189	6042	1932	2070	0	24
10	admin_idb	admin_idb		0x1D7CA0CFB0D87824	SET sql_mode=?	416	1613611249	1613615724	0	0	0	0	0
10	mydata	mydata		0x58256DDB683F9C2B	SELECT `db`, `table`, `sqlquery`, `timevalue` FROM `mydata`.`pma__history` WHERE `username` = ? ORDER BY `id` DESC	24	1613609694	1613615519	86928	1851	10685	0	3826
10	mydata	mydata		0x2BF355C9205A7559	SELECT `tables` FROM `mydata`.`pma__favorite` WHERE `username` = ?	24	1613609694	1613615518	42915	1635	2278	0	14
10	information_schema	mydata		0x76BE01A7C71CB961	INSERT INTO `mydata`.`pma__history` (`username`, `db`, `table`, `timevalue`, `sqlquery`) VALUES (?, ?, ?, NOW(), ?)	632	1613609161	1613615743	3587663	3167	14291	632	0
10	admin_idb	admin_idb		0xC884800835FC6750	SELECT `auth_group`.`id`, `auth_group`.`name`, `auth_group`.`leader_user`, `auth_group`.`leader_name` FROM `auth_group` INNER JOIN `user_user_groups` ON (`auth_group`.`id` = `user_user_groups`.`group_id`) WHERE `user_user_groups`.`user_id` = ?	106	1613611753	1613615709	222457	1816	14913	0	56
10	information_schema	idb		0x0464E5E6FDBF4B34	update dmall_idb._table_info_history set ibd_length=?,ibd_lasttime=? where insert_day=cast(now() as date) and host=? and port=? and table_schema=? and table_name=?	307	1613606747	1613607465	640986	1703	20628	0	0
10	information_schema	idb		0x6ED8D661A371231E	load data local infile ? replace into table dmall_idb.table_info (host,port,TABLE_SCHEMA,TABLE_NAME,TABLE_TYPE,ENGINE,ROW_FORMAT,TABLE_ROWS,DATA_LENGTH,INDEX_LENGTH,DATA_FREE,AUTO_INCREMENT,CREATE_TIME,TABLE_COLLATION,TABLE_COMMENT)	2	1613607443	1613607454	6494	3200	3294	0	0
10	drc_mysql_sync	drc_mysql_sync		0x2FB86F938EF30630	set autocommit=?	5874	1613586499	1613615734	0	0	0	0	0
10	information_schema	idb		0x2FAAB206129C392B	insert into dmall_idb.table_info_err(host,port) values(?,?)	7	1613606737	1613607454	33555	4026	5783	7	0
10	information_schema	idb		0x45272E14208C49AF	load data local infile ? replace into table dmall_idb._table_info_history(host,port,TABLE_SCHEMA,TABLE_NAME,TABLE_TYPE,ENGINE,ROW_FORMAT,TABLE_ROWS,DATA_LENGTH,INDEX_LENGTH,DATA_FREE,AUTO_INCREMENT,CREATE_TIME,TABLE_COLLATION,TABLE_COMMENT)	3	1613606737	1613607443	11324	3209	4796	0	0
10	dmall_idb	monitor		0x242D7D9DDC1329BE	select host, port, group_concat(user) as users from mydata_acl group by host, port order by port	1376	1613608864	1613615739	6044997	3581	22753	0	1353984
10	admin_idb	admin_idb		0x5416A6FC98C60299	UPDATE `procedure_mysqlprocess` SET `created` = ?, `modified` = ?, `is_deleted` = ?, `description` = ?, `parent_id` = NULL, `title` = ?, `category` = ?, `host` = ?, `port` = ?, `db_name` = ?, `table_name` = NULL, `sql_content` = ?, `inception` = ?, `create_user_id` = ?, `assignee_user_id` = ?, `status` = ?, `audit_result` = ?, `execute_datetime` = ?, `zone_info` = NULL, `execute_result` = ?, `workflow_info` = ?, `jira_issue_id` = ?, `celery_task_id` = ? WHERE `procedure_mysqlprocess`.`id` = ?	13	1613613347	1613615170	40928	2101	4396	13	0
10	admin_idb	admin_idb		0x7228E4FF4065A097	select pm.status, COUNT(pm.id) from procedure_dbresourceprocess as pm where id != ? GROUP BY pm.status ORDER BY status DESC;	42	1613611318	1613615447	151558	3289	7460	0	252
10	information_schema	idb		0xF9B6B06EA03995C8	set sql_mode=NO_ENGINE_SUBSTITUTION	5	1613606737	1613607454	0	0	0	0	0
10	dmall_idb	myadmin		0x6086C848A9F5AC76	select a.host,a.description,b.disk_data_used_pct from machine a inner join _machine_used b on a.host=b.host where lower(a.description) like ? and lower(a.description) not like ? and b.day=? and disk_data_used_pct>=? order by disk_data_used_pct desc	2	1613592062	1613606462	10911	4628	6283	0	105
10	mydata	mydata		0xD2F797DF4B1A8AF8	SELECT `timevalue` FROM `mydata`.`pma__history` WHERE `username` = ? ORDER BY `timevalue` DESC LIMIT ?, ?	1	1613611297	1613611297	2097	2097	2097	0	0
10	dmall_idb	myadmin		0xB2C23B71B93EBBFA	insert into `mysql_slowlog_alarm` (user_id, username, instance,db_user,send_addr,send_type,send_status,alarm_type,alarm_title,alarm_content, status) values (?,?,?,?,?,?,?,?,?,?,?), (?,?,?,?,?,?,?,?,?,?,?), (?,?,?,?,?,?,?,?,?,?,?)	3	1613606423	1613611121	10518	3110	3729	9	0
10	dmall_idb	myadmin		0x7BAC5EF64BB88F51	SELECT COUNT(*) AS `__count` FROM `mongo_cluster` WHERE (`mongo_cluster`.`description` LIKE ? OR `mongo_cluster`.`dns_name` LIKE BINARY ?)	1	1613613448	1613613448	10879	10879	10879	0	1
10	dmall_idb	myadmin		0x5BDF5731BB992315	SELECT `instance`.`id`, `instance`.`machine_id`, `instance`.`host`, `instance`.`port`, `instance`.`role_id`, `instance`.`version`, `instance`.`db_list`, `instance`.`scale`, `instance`.`env`, `instance`.`status`, `instance`.`created`, `instance`.`modified` FROM `instance` WHERE `instance`.`role_id` IN (SELECT U0.`id` AS Col1 FROM `role` U0 WHERE U0.`category` = ?)	1	1613613981	1613613981	20836	20836	20836	0	2865
10	admin_idb	admin_idb		0x3773D87BB7EE3B7D	SELECT `authtoken_token`.`key`, `authtoken_token`.`user_id`, `authtoken_token`.`created` FROM `authtoken_token` WHERE `authtoken_token`.`key` = ? ORDER BY `authtoken_token`.`key` ASC LIMIT ?	241	1613611288	1613615724	582331	1834	18401	0	241
10	admin_idb	admin_idb		0xECD15E44809AA8BF	SELECT `auth_groupmenus`.`id`, `auth_groupmenus`.`created`, `auth_groupmenus`.`modified`, `auth_groupmenus`.`is_deleted`, `auth_groupmenus`.`description`, `auth_groupmenus`.`group_id`, `auth_groupmenus`.`menu_id` FROM `auth_groupmenus` WHERE (`auth_groupmenus`.`is_deleted` = ? AND `auth_groupmenus`.`group_id` = ?) ORDER BY `auth_groupmenus`.`created` ASC	1	1613613442	1613613442	2198	2198	2198	0	68
10	admin_idb	admin_idb		0xCE0A335FB5FD2553	SELECT `auth_permission`.`codename` FROM `auth_permission` INNER JOIN `auth_group_permissions` ON (`auth_permission`.`id` = `auth_group_permissions`.`permission_id`) INNER JOIN `django_content_type` ON (`auth_permission`.`content_type_id` = `django_content_type`.`id`) WHERE `auth_group_permissions`.`group_id` = ? ORDER BY `django_content_type`.`app_label` ASC, `django_content_type`.`model` ASC, `auth_permission`.`codename` ASC	6	1613613116	1613614237	12342	1957	2115	0	12
10	admin_idb	admin_idb		0x319BC607187F0B81	SELECT `procedure_mysqlprocess`.`id`, `procedure_mysqlprocess`.`created`, `procedure_mysqlprocess`.`modified`, `procedure_mysqlprocess`.`is_deleted`, `procedure_mysqlprocess`.`description`, `procedure_mysqlprocess`.`parent_id`, `procedure_mysqlprocess`.`title`, `procedure_mysqlprocess`.`category`, `procedure_mysqlprocess`.`host`, `procedure_mysqlprocess`.`port`, `procedure_mysqlprocess`.`db_name`, `procedure_mysqlprocess`.`table_name`, `procedure_mysqlprocess`.`sql_content`, `procedure_mysqlprocess`.`inception`, `procedure_mysqlprocess`.`create_user_id`, `procedure_mysqlprocess`.`assignee_user_id`, `procedure_mysqlprocess`.`status`, `procedure_mysqlprocess`.`audit_result`, `procedure_mysqlprocess`.`execute_datetime`, `procedure_mysqlprocess`.`zone_info`, `procedure_mysqlprocess`.`execute_result`, `procedure_mysqlprocess`.`workflow_info`, `procedure_mysqlprocess`.`jira_issue_id`, `procedure_mysqlprocess`.`celery_task_id` FROM `procedure_mysqlprocess` WHERE (`procedure_mysqlprocess`.`is_deleted` = ? AND (`procedure_mysqlprocess`.`parent_id` = ? OR `procedure_mysqlprocess`.`id` = ?)) ORDER BY `procedure_mysqlprocess`.`created` ASC	2	1613613377	1613613647	65605	30337	35268	0	2
10	dmall_idb	myadmin		0x3916167CB74A6B87	select dns_name from redis_cluster where role_id!=?	1	1613593802	1613593802	4102	4102	4102	0	585
10	admin_idb	admin_idb		0x2A48985598CE6058	SELECT `user_user`.`id`, `user_user`.`password`, `user_user`.`last_login`, `user_user`.`is_superuser`, `user_user`.`username`, `user_user`.`first_name`, `user_user`.`last_name`, `user_user`.`email`, `user_user`.`is_staff`, `user_user`.`is_active`, `user_user`.`date_joined`, `user_user`.`created`, `user_user`.`modified`, `user_user`.`is_deleted`, `user_user`.`description`, `user_user`.`parent_id`, `user_user`.`phone`, `user_user`.`avatar`, `user_user`.`token`, `user_user`.`other_info` FROM `user_user` WHERE (`user_user`.`is_superuser` = ? AND `user_user`.`is_staff` = ? AND `user_user`.`email` IS NOT NULL)	9	1613611288	1613614237	29701	2856	3907	0	108
10	dmall_idb	myadmin		0x3259508734CF6F58	insert into `mysql_slowlog_alarm` (user_id, username, instance,db_user,send_addr,send_type,send_status,alarm_type,alarm_title,alarm_content, status) values (?,?,?,?,?,?,?,?,?,?,?), (?,?,?,?,?,?,?,?,?,?,?)	7	1613592645	1613611811	21209	2030	5368	14	0
10	admin_idb	admin_idb		0x2FB86F938EF30630	set autocommit=?	1022	1613611249	1613615724	0	0	0	0	0
10	dmall_idb	monitor		0x2FB86F938EF30630	set autocommit=?	14	1613591500	1613615540	0	0	0	0	0
10	information_schema	mydata		0x58256DDB683F9C2B	SELECT `db`, `table`, `sqlquery`, `timevalue` FROM `mydata`.`pma__history` WHERE `username` = ? ORDER BY `id` DESC	12	1613609819	1613615050	56767	2425	10671	0	2318
10	admin_idb	admin_idb		0x11E5CD22FC9C7315	INSERT INTO `procedure_mysqlprocess` (`created`, `modified`, `is_deleted`, `description`, `parent_id`, `title`, `category`, `host`, `port`, `db_name`, `table_name`, `sql_content`, `inception`, `create_user_id`, `assignee_user_id`, `status`, `audit_result`, `execute_datetime`, `zone_info`, `execute_result`, `workflow_info`, `jira_issue_id`, `celery_task_id`) VALUES (?, ?, ?, ?, NULL, ?, ?, ?, NULL, ?, NULL, ?, ?, ?, NULL, ?, ?, ?, NULL, ?, ?, NULL, NULL)	3	1613613191	1613614190	16120	3988	6811	3	0
10	dmall_idb	monitor		0x51C9ECE238E98EFB	SET NAMES utf8	14	1613591500	1613615540	0	0	0	0	0
10	admin_idb	monitor		0x2FB86F938EF30630	set autocommit=?	13	1613586693	1613615541	0	0	0	0	0
10	admin_idb	admin_idb		0x018C02F8AF885638	SELECT `auth_permission`.`id`, `auth_permission`.`name`, `auth_permission`.`content_type_id`, `auth_permission`.`codename` FROM `auth_permission` INNER JOIN `user_user_user_permissions` ON (`auth_permission`.`id` = `user_user_user_permissions`.`permission_id`) INNER JOIN `django_content_type` ON (`auth_permission`.`content_type_id` = `django_content_type`.`id`) WHERE `user_user_user_permissions`.`user_id` = ? ORDER BY `django_content_type`.`app_label` ASC, `django_content_type`.`model` ASC, `auth_permission`.`codename` ASC	31	1613613058	1613615182	63933	1950	2199	0	0
10	dmall_idb	idb		0x226CD90D52A2BA0B	select @@version_comment limit ?	4	1613588702	1613613902	0	0	0	0	0
